"Kod";"Nazwa";"Zakres terytorialny";"Miejsce zamieszkania / zameldowania";"Stan na dzień";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2022";534631;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2023";530993;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2024";527346;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2025";523195;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"1995";582105;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"1996";584069;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"1997";584890;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"1998";585889;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"1999";569765;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2000";570396;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2001";570942;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2002";571173;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2003";571558;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2004";571337;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2005";571504;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2006";570987;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2007";570800;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2008";571330;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2009";571247;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2010";582886;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2011";582729;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2012";582557;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2013";581008;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2014";580257;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2015";578639;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2016";577642;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2017";576684;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2018";575096;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2019";572546;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2020";556803;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2021";552922;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2022";550020;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2023";546683;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2024";543382;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2025";539821;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1995";296109;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1996";297089;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1997";298546;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1998";300349;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1999";301216;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2000";299562;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2001";301740;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2002";301238;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2003";300571;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2004";301082;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2005";301223;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2006";301748;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2007";301974;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2008";302303;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2009";302819;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2010";300660;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2011";299805;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2012";299459;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2013";297913;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2014";297343;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2015";296077;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2016";295011;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2017";294016;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2018";293693;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2019";291954;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2020";287400;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2021";285043;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2022";282715;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2023";281039;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2024";279142;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2025";277435;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"1995";140694;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"1996";140991;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"1997";141551;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"1998";142252;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"1999";142463;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2000";141500;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2001";142089;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2002";141829;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2003";141371;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2004";141570;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2005";141604;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2006";141889;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2007";141913;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2008";142025;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2009";142394;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2010";141882;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2011";141453;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2012";141205;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2013";140407;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2014";140040;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2015";139454;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2016";138904;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2017";138431;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2018";138147;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2019";137351;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2020";135236;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2021";134018;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2022";132894;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2023";132063;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2024";131075;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2025";130240;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"1995";155415;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"1996";156098;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"1997";156995;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"1998";158097;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"1999";158753;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2000";158062;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2001";159651;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2002";159409;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2003";159200;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2004";159512;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2005";159619;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2006";159859;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2007";160061;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2008";160278;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2009";160425;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2010";158778;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2011";158352;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2012";158254;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2013";157506;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2014";157303;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2015";156623;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2016";156107;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2017";155585;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2018";155546;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2019";154603;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2020";152164;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2021";151025;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2022";149821;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2023";148976;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2024";148067;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2025";147195;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1995";296503;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1996";297539;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1997";299283;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1998";300686;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1999";299290;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2000";301148;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2001";300878;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2002";300483;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2003";301016;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2004";301505;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2005";301748;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2006";301926;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2007";302420;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2008";302581;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2009";302876;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2010";300271;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2011";299677;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2012";298300;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2013";297574;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2014";296199;"osoba";"";
