"Kod";"Nazwa";"Okresy";"Formy budownictwa";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1215000;"Powiat suski";"styczeń-listopad";"ogółem";"2008";365;"-";"";
1215000;"Powiat suski";"styczeń-listopad";"ogółem";"2009";329;"-";"";
1215000;"Powiat suski";"styczeń-listopad";"ogółem";"2010";356;"-";"";
1215000;"Powiat suski";"styczeń-listopad";"ogółem";"2011";334;"-";"";
1215000;"Powiat suski";"styczeń-listopad";"ogółem";"2012";311;"-";"";
1215000;"Powiat suski";"styczeń-listopad";"ogółem";"2013";279;"-";"";
1215000;"Powiat suski";"styczeń-listopad";"ogółem";"2014";262;"-";"";
1215000;"Powiat suski";"styczeń-listopad";"ogółem";"2015";275;"-";"";
1215000;"Powiat suski";"styczeń-listopad";"ogółem";"2016";365;"-";"";
1215000;"Powiat suski";"styczeń-listopad";"ogółem";"2017";338;"-";"";
1215000;"Powiat suski";"styczeń-listopad";"ogółem";"2018";309;"-";"";
1215000;"Powiat suski";"styczeń-listopad";"ogółem";"2019";368;"-";"";
1215000;"Powiat suski";"styczeń-listopad";"ogółem";"2020";383;"-";"";
1215000;"Powiat suski";"styczeń-listopad";"ogółem";"2021";394;"-";"";
1215000;"Powiat suski";"styczeń-listopad";"ogółem";"2022";335;"-";"";
1215000;"Powiat suski";"styczeń-listopad";"ogółem";"2023";281;"-";"";
1215000;"Powiat suski";"styczeń-listopad";"ogółem";"2024";303;"-";"";
1215000;"Powiat suski";"styczeń-listopad";"ogółem";"2025";287;"-";"";
1215000;"Powiat suski";"styczeń-listopad";"ogółem";"2026";;"-";"n";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2005";268;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2006";294;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2007";332;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2008";373;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2009";340;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2010";365;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2011";352;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2012";322;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2013";284;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2014";285;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2015";287;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2016";375;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2017";344;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2018";318;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2019";388;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2020";405;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2021";409;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2022";342;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2023";300;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2024";317;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2025";306;"-";"";
1215000;"Powiat suski";"styczeń-grudzień";"ogółem";"2026";;"-";"n";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2005";7;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2006";10;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2007";20;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2008";27;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2009";20;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2010";17;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2011";22;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2012";27;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2013";18;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2014";27;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2015";46;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2016";26;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2017";22;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2018";46;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2019";33;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2020";54;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2021";44;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2022";52;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2023";46;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2024";49;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2025";62;"-";"";
1216000;"Powiat tarnowski";"styczeń";"ogółem";"2026";21;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2005";15;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2006";25;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2007";40;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2008";77;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2009";54;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2010";50;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2011";58;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2012";48;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2013";50;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2014";81;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2015";83;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2016";67;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2017";56;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2018";99;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2019";126;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2020";126;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2021";79;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2022";173;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2023";93;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2024";120;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2025";150;"-";"";
1216000;"Powiat tarnowski";"styczeń-luty";"ogółem";"2026";85;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2005";44;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2006";59;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2007";98;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2008";147;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2009";132;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2010";155;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2011";140;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2012";123;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2013";114;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2014";152;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2015";153;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2016";128;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2017";203;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2018";182;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2019";221;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2020";184;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2021";238;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2022";301;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2023";186;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2024";190;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2025";259;"-";"";
1216000;"Powiat tarnowski";"styczeń-marzec";"ogółem";"2026";191;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2005";109;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2006";127;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2007";167;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2008";247;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2009";251;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2010";261;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2011";250;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2012";212;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2013";187;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2014";216;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2015";221;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2016";199;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2017";278;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2018";297;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2019";306;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2020";257;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2021";353;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2022";398;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2023";259;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2024";293;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2025";358;"-";"";
1216000;"Powiat tarnowski";"styczeń-kwiecień";"ogółem";"2026";331;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2005";157;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2006";176;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2007";230;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2008";318;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2009";329;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2010";349;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2011";366;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2012";287;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2013";242;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2014";273;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2015";297;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2016";252;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2017";337;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2018";375;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2019";386;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2020";345;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2021";467;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2022";503;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2023";360;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2024";423;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2025";447;"-";"";
1216000;"Powiat tarnowski";"styczeń-maj";"ogółem";"2026";439;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2005";214;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2006";232;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2007";284;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2008";400;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2009";425;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2010";429;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2011";469;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2012";364;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2013";310;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2014";352;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2015";380;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2016";322;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2017";427;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2018";443;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2019";467;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2020";439;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2021";570;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2022";611;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2023";442;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2024";549;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2025";535;"-";"";
1216000;"Powiat tarnowski";"styczeń-czerwiec";"ogółem";"2026";593;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2005";270;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2006";292;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2007";330;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2008";475;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2009";525;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2010";499;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2011";554;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2012";427;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2013";379;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2014";415;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2015";431;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2016";382;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2017";493;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2018";533;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2019";571;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2020";555;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2021";663;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2022";695;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2023";504;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2024";635;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2025";605;"-";"";
1216000;"Powiat tarnowski";"styczeń-lipiec";"ogółem";"2026";;"-";"n";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2005";334;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2006";351;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2007";396;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2008";546;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2009";600;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2010";582;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2011";635;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2012";521;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2013";454;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2014";503;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2015";471;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2016";460;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2017";564;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2018";611;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2019";665;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2020";636;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2021";760;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2022";790;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2023";590;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2024";741;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2025";694;"-";"";
1216000;"Powiat tarnowski";"styczeń-sierpień";"ogółem";"2026";;"-";"n";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2005";436;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2006";389;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2007";451;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2008";617;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2009";703;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2010";620;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2011";725;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2012";600;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2013";519;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2014";578;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2015";545;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2016";524;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2017";623;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2018";677;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2019";764;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2020";742;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2021";845;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2022";881;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2023";684;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2024";824;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2025";824;"-";"";
1216000;"Powiat tarnowski";"styczeń-wrzesień";"ogółem";"2026";;"-";"n";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2005";473;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2006";420;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2007";511;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2008";680;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2009";747;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2010";665;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2011";780;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2012";661;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2013";572;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2014";629;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2015";582;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2016";580;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2017";684;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2018";783;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2019";850;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2020";821;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2021";967;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2022";944;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2023";780;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2024";943;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2025";889;"-";"";
1216000;"Powiat tarnowski";"styczeń-październik";"ogółem";"2026";;"-";"n";
1216000;"Powiat tarnowski";"styczeń-listopad";"ogółem";"2005";488;"-";"";
1216000;"Powiat tarnowski";"styczeń-listopad";"ogółem";"2006";437;"-";"";
1216000;"Powiat tarnowski";"styczeń-listopad";"ogółem";"2007";537;"-";"";
1216000;"Powiat tarnowski";"styczeń-listopad";"ogółem";"2008";713;"-";"";
1216000;"Powiat tarnowski";"styczeń-listopad";"ogółem";"2009";804;"-";"";
1216000;"Powiat tarnowski";"styczeń-listopad";"ogółem";"2010";697;"-";"";
1216000;"Powiat tarnowski";"styczeń-listopad";"ogółem";"2011";821;"-";"";
